,movieId,Title
1081,1201,"The Good, the Bad and the Ugly"
1082,1202,Withnail & I
1083,1203,12 Angry Men
1084,1204,Lawrence of Arabia
1085,1206,A Clockwork Orange
1086,1207,To Kill a Mockingbird
1087,1208,Apocalypse Now
1088,1209,Once Upon a Time in the West
1089,1210,Star Wars: Episode VI - Return of the Jedi
1090,1211,Wings of Desire
1091,1212,The Third Man
1092,1213,Goodfellas
1093,1214,Alien
1094,1215,Army of Darkness
1095,1216,The Big Blue
1096,1217,Ran
1097,1218,The Killer
1098,1219,Psycho
1099,1220,The Blues Brothers
1100,1221,The Godfather: Part II
1101,1222,Full Metal Jacket
1102,1223,A Grand Day Out with Wallace and Gromit
1103,1224,Henry V
1104,1225,Amadeus
1105,1226,The Quiet Man
1106,1227,Once Upon a Time in America
1107,1228,Raging Bull
1108,1230,Annie Hall
1109,1231,The Right Stuff
1110,1232,Stalker
1111,1233,"Boot, Das"
1112,1234,The Sting
1113,1235,Harold and Maude
1114,1236,Trust
1115,1237,The Seventh Seal
1116,1238,Local Hero
1117,1240,The Terminator
1118,1241,Dead Alive
1119,1242,Glory
1120,1243,Rosencrantz and Guildenstern Are Dead
1121,1244,Manhattan
1122,1245,Miller's Crossing
1123,1246,Dead Poets Society
1124,1247,The Graduate
1125,1248,Touch of Evil
1126,1249,"Femme Nikita, La"
1127,1250,The Bridge on the River Kwai
1128,1251,8 1/2
1129,1252,Chinatown
1130,1253,The Day the Earth Stood Still
1131,1254,The Treasure of the Sierra Madre
1132,1255,Bad Taste
1133,1256,Duck Soup
1134,1257,Better Off Dead...
1135,1258,The Shining
1136,1259,Stand by Me
1137,1260,M
1138,1261,Evil Dead II
1139,1262,The Great Escape
1140,1263,The Deer Hunter
1141,1264,Diva
1142,1265,Groundhog Day
1143,1266,Unforgiven
1144,1267,The Manchurian Candidate
1145,1268,Pump Up the Volume
1146,1269,Arsenic and Old Lace
1147,1270,Back to the Future
1148,1271,Fried Green Tomatoes
1149,1272,Patton
1150,1273,Down by Law
1151,1274,Akira
1152,1275,Highlander
1153,1276,Cool Hand Luke
1154,1277,Cyrano de Bergerac
1155,1278,Young Frankenstein
1156,1279,Night on Earth
1157,1280,Raise the Red Lantern
1158,1281,The Great Dictator
1159,1282,Fantasia
1160,1283,High Noon
1161,1284,The Big Sleep
1162,1285,Heathers
1163,1286,Somewhere in Time
1164,1287,Ben-Hur
1165,1288,This Is Spinal Tap
1166,1289,Koyaanisqatsi
1167,1290,Some Kind of Wonderful
1168,1291,Indiana Jones and the Last Crusade
1169,1292,Being There
1170,1293,Gandhi
1171,1295,The Unbearable Lightness of Being
1172,1296,A Room with a View
1173,1297,Real Genius
1174,1298,Pink Floyd: The Wall
1175,1299,The Killing Fields
1176,1300,My Life as a Dog
1177,1301,Forbidden Planet
1178,1302,Field of Dreams
1179,1303,The Man Who Would Be King
1180,1304,Butch Cassidy and the Sundance Kid
1181,1305,"Paris, Texas"
1182,1306,Until the End of the World
1183,1307,When Harry Met Sally...
1184,1310,Hype!
1185,1311,Santa with Muscles
1186,1312,Female Perversions
1187,1313,Mad Dog Time
1188,1314,Breathing Room
1189,1315,Paris Was a Woman
1190,1317,I'm Not Rappaport
1191,1318,Blue Juice
1192,1320,Alien³
1193,1321,An American Werewolf in London
1194,1322,Amityville 1992: It's About Time
1195,1323,Amityville 3-D
1196,1324,Amityville: Dollhouse
1197,1325,Amityville: A New Generation
1198,1326,Amityville II: The Possession
1199,1327,The Amityville Horror
1200,1328,The Amityville Curse
1201,1329,Blood for Dracula
1202,1330,April Fool's Day
1203,1331,Audrey Rose
1204,1332,The Believers
1205,1333,The Birds
1206,1334,The Blob
1207,1335,Blood Beach
1208,1336,Body Parts
1209,1337,The Body Snatcher
1210,1339,Dracula
1211,1340,The Bride of Frankenstein
1212,1341,Burnt Offerings
1213,1342,Candyman
1214,1343,Cape Fear
1215,1344,Cape Fear
1216,1345,Carrie
1217,1346,Cat People
1218,1347,A Nightmare on Elm Street
1219,1348,Nosferatu
1220,1349,Vampire in Venice
1221,1350,The Omen
1222,1351,Blood and Wine
1223,1352,Albino Alligator
1224,1353,The Mirror Has Two Faces
1225,1354,Breaking the Waves
1226,1355,Nightwatch
1227,1356,Star Trek: First Contact
1228,1357,Shine
1229,1358,Sling Blade
1230,1359,Jingle All the Way
1231,1360,Identification of a Woman
1232,1361,Paradise Lost: The Child Murders at Robin Hood Hills
1233,1363,The Preacher's Wife
1234,1364,Zero Kelvin
1235,1365,Ridicule
1236,1366,The Crucible
1237,1367,101 Dalmatians
1238,1369,I Can't Sleep
1239,1370,Die Hard 2
1240,1371,Star Trek: The Motion Picture
1241,1372,Star Trek VI: The Undiscovered Country
1242,1373,Star Trek V: The Final Frontier
1243,1374,Star Trek II: The Wrath of Khan
1244,1375,Star Trek III: The Search for Spock
1245,1376,Star Trek IV: The Voyage Home
1246,1377,Batman Returns
1247,1378,Young Guns
1248,1379,Young Guns II
1249,1380,Grease
1250,1381,Grease 2
1251,1382,Marked for Death
1252,1383,Adrenalin: Fear the Rush
1253,1384,The Substance of Fire
1254,1385,Under Siege
1255,1387,Jaws
1256,1388,Jaws 2
1257,1389,Jaws 3-D
1258,1390,My Fellow Americans
1259,1391,Mars Attacks!
1260,1392,Citizen Ruth
1261,1393,Jerry Maguire
1262,1394,Raising Arizona
1263,1395,Tin Men
1264,1396,Sneakers
1265,1397,Bastard Out of Carolina
1266,1398,In Love and War
1267,1399,Marvin's Room
1268,1401,Ghosts of Mississippi
1269,1404,Night Falls on Manhattan
1270,1405,Beavis and Butt-Head Do America
1271,1406,La Cérémonie
1272,1407,Scream
1273,1408,The Last of the Mohicans
1274,1409,Michael
1275,1410,The Evening Star
1276,1411,Hamlet
1277,1412,Some Mother's Son
1278,1413,The Whole Wide World
1279,1414,Mother
1280,1415,Thieves
1281,1416,Evita
1282,1417,The Portrait of a Lady
1283,1419,Walkabout
1284,1420,Message to Love: The Isle of Wight Festival
1285,1421,Grateful Dead
1286,1422,Murder at 1600
1287,1423,Hearts and Minds
1288,1425,Fierce Creatures
1289,1426,Zeus and Roxanne
1290,1427,Turbulence
1291,1428,Angel Baby
1292,1429,First Strike
1293,1430,Underworld
1294,1431,Beverly Hills Ninja
1295,1432,Metro
1296,1433,The Machine
1297,1434,The Stranger
1298,1436,Falling in Love Again
1299,1437,The Cement Garden
1300,1438,Dante's Peak
1301,1439,Meet Wally Sparks
1302,1440,Amos & Andrew
1303,1441,Benny & Joon
1304,1442,Prefontaine
1305,1444,Guantanamera
1306,1445,McHale's Navy
1307,1446,Kolya
1308,1447,Gridlock'd
1309,1448,Fire on the Mountain
1310,1449,Waiting for Guffman
1311,1450,Prisoner of the Mountains
1312,1453,The Beautician and the Beast
1313,1454,SubUrbia
1314,1455,Hotel de Love
1315,1456,The Pest
1316,1457,Fools Rush In
1317,1458,Touch
1318,1459,Absolute Power
1319,1460,That Darn Cat
1320,1461,Vegas Vacation
1321,1463,That Old Feeling
1322,1464,Lost Highway
1323,1465,Rosewood
1324,1466,Donnie Brasco
1325,1468,Booty Call
1326,1470,Rhyme & Reason
1327,1471,Boys Life 2
1328,1472,City of Industry
1329,1473,Best Men
1330,1474,Jungle2Jungle
1331,1475,Kama Sutra: A Tale of Love
1332,1476,Private Parts
1333,1477,Love Jones
1334,1479,The Saint
1335,1480,Smilla's Sense of Snow
1336,1482,The Van
1337,1483,Crash
1338,1484,The Daytrippers
1339,1485,Liar Liar
1340,1486,The Quiet Room
1341,1487,Selena
1342,1488,The Devil's Own
1343,1489,Cats Don't Dance
1344,1490,B*A*P*S
1345,1493,Love and Other Catastrophes
1346,1495,Turbo: A Power Rangers Movie
1347,1496,Anna Karenina
1348,1497,Double Team
1349,1498,Inventing the Abbotts
1350,1499,Anaconda
1351,1500,Grosse Pointe Blank
1352,1501,Keys to Tulsa
1353,1502,Kissed
1354,1503,8 Heads in a Duffel Bag
1355,1504,Hollow Reed
1356,1507,Paradise Road
1357,1508,Traveller
1358,1509,All Over Me
1359,1511,A Chef in Love
1360,1513,Romy and Michele's High School Reunion
1361,1514,Temptress Moon
1362,1515,Volcano
1363,1516,Children of the Revolution
1364,1517,Austin Powers: International Man of Mystery
1365,1518,Breakdown
1366,1519,Broken English
1367,1520,Commandments
1368,1523,"Truth or Consequences, N.M."
1369,1525,Warriors of Virtue
1370,1526,Fathers' Day
1371,1527,The Fifth Element
1372,1529,Nowhere
1373,1531,Losing Chase
1374,1532,Sprung
1375,1533,The Promise
1376,1534,"Bonheur, Le"
1377,1535,Love! Valour! Compassion!
1378,1537,Shall We Dance?
1379,1538,The Second Jungle Book: Mowgli & Baloo
1380,1539,Twin Town
1381,1541,Addicted to Love
1382,1542,Brassed Off
1383,1543,The Designated Mourner
1384,1544,The Lost World: Jurassic Park
1385,1545,Ponette
1386,1546,Schizopolis
1387,1547,Shiloh
1388,1549,Rough Magic
1389,1550,Trial and Error
1390,1551,Buddy
1391,1552,Con Air
1392,1554,The Pillow Book
1393,1555,"To Have, or Not"
1394,1556,Speed 2: Cruise Control
1395,1562,Batman & Robin
1396,1563,Dream With the Fishes
1397,1564,For Roseanna
1398,1565,Head Above Water
1399,1566,Hercules
1400,1567,The Last Time I Committed Suicide
1401,1569,My Best Friend's Wedding
1402,1570,Tetsuo II: Body Hammer
1403,1571,When the Cat's Away
1404,1572,Contempt
1405,1573,Face/Off
1406,1574,Fall
1407,1575,Gabbeh
1408,1580,Men in Black
1409,1581,Out to Sea
1410,1582,Wild America
1411,1583,A Simple Wish
1412,1584,Contact
1413,1585,Love Serenade
1414,1586,G.I. Jane
1415,1587,Conan the Barbarian
1416,1588,George of the Jungle
1417,1589,Cop Land
1418,1590,Event Horizon
1419,1591,Spawn
1420,1592,Air Bud
1421,1593,Picture Perfect
1422,1594,In the Company of Men
1423,1595,Free Willy 3: The Rescue
1424,1596,Career Girls
1425,1597,Conspiracy Theory
1426,1598,Desperate Measures
1427,1599,Steel
1428,1600,She's So Lovely
1429,1601,Hoodlum
1430,1602,Leave It to Beaver
1431,1603,Mimic
1432,1604,Money Talks
1433,1605,Excess Baggage
1434,1606,Kull the Conqueror
1435,1608,Air Force One
1436,1609,187
1437,1610,The Hunt for Red October
1438,1611,My Own Private Idaho
1439,1612,"Kiss Me, Guido"
1440,1613,Star Maps
1441,1614,In & Out
1442,1615,The Edge
1443,1616,The Peacemaker
1444,1617,L.A. Confidential
1445,1619,Seven Years in Tibet
1446,1620,Kiss the Girls
1447,1621,Soul Food
1448,1622,Kicked in the Head
1449,1623,Wishmaster
1450,1624,A Thousand Acres
1451,1625,The Game
1452,1626,Fire Down Below
1453,1627,U Turn
1454,1628,The Locusts
1455,1629,The MatchMaker
1456,1631,The Assignment
1457,1632,A Smile Like Yours
1458,1633,Ulee's Gold
1459,1635,The Ice Storm
1460,1636,Stag
1461,1639,Chasing Amy
1462,1640,How to Be a Player
1463,1641,The Full Monty
1464,1642,Indian Summer
1465,1643,Mrs. Brown
1466,1644,I Know What You Did Last Summer
1467,1645,The Devil's Advocate
1468,1646,RocketMan
1469,1647,Playing God
1470,1648,The House of Yes
1471,1649,"Fast, Cheap & Out of Control"
1472,1650,Washington Square
1473,1651,Telling Lies in America
1474,1652,Year of the Horse
1475,1653,Gattaca
1476,1654,FairyTale: A True Story
1477,1655,Phantoms
1478,1656,Swept from the Sea
1479,1657,Wonderland
1480,1658,A Life Less Ordinary
1481,1659,Hurricane Streets
1482,1660,Eve's Bayou
1483,1661,Switchback
1484,1662,Gang Related
1485,1663,Stripes
1486,1664,Nenette and Boni
1487,1665,Bean
1488,1666,Hugo Pool
1489,1667,Mad City
1490,1668,One Night Stand
1491,1669,The Tango Lesson
1492,1670,Welcome to Sarajevo
1493,1671,Deceiver
1494,1672,The Rainmaker
1495,1673,Boogie Nights
1496,1674,Witness
1497,1675,Incognito
1498,1676,Starship Troopers
1499,1677,Critical Care
1500,1678,The Joy Luck Club
1501,1679,Chairman of the Board
1502,1680,Sliding Doors
1503,1681,Mortal Kombat: Annihilation
1504,1682,The Truman Show
1505,1683,The Wings of the Dove
1506,1684,Mrs. Dalloway
1507,1685,"I Love You, I Love You Not"
1508,1686,Red Corner
1509,1687,The Jackal
1510,1688,Anastasia
1511,1689,The Man Who Knew Too Little
1512,1690,Alien: Resurrection
1513,1692,Alien Escape
1514,1693,Amistad
1515,1694,The Apostle
1516,1695,Artemisia
1517,1696,Bent
1518,1698,"Boys, Les"
1519,1699,The Butcher Boy
1520,1701,Deconstructing Harry
1521,1702,Flubber
1522,1703,For Richer or Poorer
1523,1704,Good Will Hunting
1524,1707,Home Alone 3
1525,1711,Midnight in the Garden of Good and Evil
1526,1713,Mouse Hunt
1527,1715,Office Killer
1528,1717,Scream 2
1529,1718,Stranger in the House
1530,1719,The Sweet Hereafter
1531,1720,Time Tracers
1532,1721,Titanic
1533,1722,Tomorrow Never Dies
1534,1723,Twisted
1535,1725,The Education of Little Tree
1536,1726,The Postman
1537,1727,The Horse Whisperer
1538,1728,The Winter Guest
1539,1729,Jackie Brown
1540,1730,Kundun
1541,1731,Mr. Magoo
1542,1732,The Big Lebowski
1543,1733,Afterglow
1544,1734,My Life in Pink
1545,1735,Great Expectations
1546,1739,3 Ninjas: High Noon On Mega Mountain
1547,1743,Arguing the World
1548,1744,Firestorm
1549,1746,Senseless
1550,1747,Wag the Dog
1551,1748,Dark City
1552,1749,The Leading Man
1553,1750,Star Kid
1554,1752,Hard Rain
1555,1753,Half Baked
1556,1754,Fallen
1557,1755,Shooting Fish
1558,1756,The Prophecy II
1559,1757,Fallen Angels
1560,1759,Four Days in September
1561,1760,Spice World
1562,1762,Deep Rising
1563,1767,Music From Another Room
1564,1768,Mother and Son
1565,1769,The Replacement Killers
1566,1770,B. Monkey
1567,1771,Night Flier
1568,1772,Blues Brothers 2000
1569,1773,Tokyo Fist
1570,1777,The Wedding Singer
1571,1779,Sphere
1572,1780,Ayn Rand: A Sense of Life
1573,1783,Palmetto
1574,1784,As Good as It Gets
1575,1785,King of New York
1576,1788,Men with Guns
1577,1791,Twilight
1578,1792,U.S. Marshals
1579,1793,Welcome to Woop-Woop
1580,1794,Love and Death on Long Island
1581,1795,"Callejón de los milagros, El"
1582,1797,Everest
1583,1798,Hush
1584,1799,Suicide Kings
1585,1801,The Man in the Iron Mask
1586,1804,The Newton Boys
1587,1805,Wild Things
1588,1806,Paulie
1589,1807,"A Cool, Dry Place"
1590,1809,Fireworks
1591,1810,Primary Colors
1592,1811,"Niagara, Niagara"
1593,1812,Wide Awake
1594,1814,A Price Above Rubies
1595,1816,Two Girls and a Guy
1596,1817,No Looking Back
1597,1820,The Proposition
1598,1821,The Object of My Affection
1599,1822,Meet the Deedles
1600,1824,Homegrown
1601,1825,The Players Club
1602,1826,Barney's Great Adventure
1603,1827,The Big One
1604,1829,Chinese Box
1605,1831,Lost in Space
1606,1832,Heaven's Burning
1607,1833,Mercury Rising
1608,1834,The Spanish Prisoner
1609,1835,City of Angels
1610,1836,The Last Days of Disco
1611,1837,The Odd Couple II
1612,1839,My Giant
1613,1840,He Got Game
1614,1841,The Gingerbread Man
1615,1844,Live Flesh
1616,1845,Zero Effect
1617,1846,Nil By Mouth
1618,1848,The Borrowers
1619,1849,Prince Valiant
1620,1850,"I Love You, Don't Touch Me!"
1621,1853,An Alan Smithee Film: Burn Hollywood Burn
1622,1854,Kissing a Fool
1623,1855,Krippendorf's Tribe
1624,1856,Kurt & Courtney
1625,1857,The Real Blonde
1626,1858,Mr. Nice Guy
1627,1859,Taste of Cherry
1628,1860,Character
1629,1861,Junk Mail
1630,1862,Species II
1631,1863,Major League: Back to the Minors
1632,1864,Sour Grapes
1633,1865,Wild Man Blues
1634,1866,The Big Hit
1635,1867,Tarzan and the Lost City
1636,1869,Black Dog
1637,1870,"Dancer, Texas Pop. 81"
1638,1871,A Friend of the Deceased
1639,1872,Go Now
1640,1873,"Misérables, Les"
1641,1874,Still Breathing
1642,1875,Clockwatchers
1643,1876,Deep Impact
1644,1877,Little Men
1645,1878,Woo
1646,1879,The Hanging Garden
1647,1880,Lawn Dogs
1648,1881,Quest for Camelot
1649,1882,Godzilla
1650,1883,Bulworth
1651,1884,Fear and Loathing in Las Vegas
1652,1885,The Opposite of Sex
1653,1886,I Got the Hook Up
1654,1887,Almost Heroes
1655,1888,Hope Floats
1656,1889,Insomnia
1657,1890,Little Boy Blue
1658,1891,The Ugly
1659,1892,A Perfect Murder
1660,1893,Beyond Silence
1661,1894,Six Days Seven Nights
1662,1895,Can't Hardly Wait
1663,1896,Cousin Bette
1664,1897,High Art
1665,1898,The Land Girls
1666,1899,Passion in the Desert
1667,1900,The Children of Heaven
1668,1901,Dear Jesse
1669,1902,Dream for an Insomniac
1670,1903,Hav Plenty
1671,1904,Henry Fool
1672,1906,Mr. Jealousy
1673,1907,Mulan
1674,1908,Resurrection Man
1675,1909,The X-Files: Fight the Future
1676,1910,I Went Down
1677,1911,Dr. Dolittle
1678,1912,Out of Sight
1679,1913,Picnic at Hanging Rock
1680,1914,Smoke Signals
1681,1916,Buffalo '66
1682,1917,Armageddon
1683,1918,Lethal Weapon 4
1684,1919,Madeline
1685,1920,Small Soldiers
1686,1921,Pi
1687,1922,Whatever
1688,1923,There's Something About Mary
1689,1924,Plan 9 from Outer Space
1690,1925,Wings
1691,1926,The Broadway Melody
1692,1927,All Quiet on the Western Front
1693,1928,Cimarron
1694,1929,Grand Hotel
1695,1930,Cavalcade
1696,1931,Mutiny on the Bounty
1697,1932,The Great Ziegfeld
1698,1933,The Life of Emile Zola
1699,1934,You Can't Take It with You
1700,1935,How Green Was My Valley
1701,1936,Mrs. Miniver
1702,1937,Going My Way
1703,1938,The Lost Weekend
1704,1939,The Best Years of Our Lives
1705,1940,Gentleman's Agreement
1706,1941,Hamlet
1707,1942,All the King's Men
1708,1943,The Greatest Show on Earth
1709,1944,From Here to Eternity
1710,1945,On the Waterfront
1711,1946,Marty
1712,1947,West Side Story
1713,1948,Tom Jones
